,wavelength_micron,orientation_av_emissivity_bulk
5811,0.26544891847066765,0.006178181825538974
5812,0.26546761336432295,0.006178162149083032
5813,0.26548631089143143,0.0061781424891475915
5814,0.26550501105254976,0.006178122845731876
5815,0.2655237138482345,0.006178103218835031
5816,0.26554241927904243,0.006178083608456165
5817,0.2655611273455305,0.006178064014594559
5818,0.26557983804825586,0.006178044437249286
5819,0.26559855138777577,0.006178024876419559
5820,0.26561726736464764,0.006178005332104537
5821,0.26563598597942906,0.006177985804303421
5822,0.2656547072326777,0.006177966293015343
5823,0.26567343112495156,0.006177946798239501
5824,0.2656921576568082,0.006177927319975065
5825,0.2657108868288067,0.0061779078582211815
5826,0.26572961864150496,0.006177888412977043
5827,0.2657483530954616,0.006177868984241843
5828,0.2657670901912352,0.006177849572014732
5829,0.26578582992938454,0.006177830176294896
5830,0.2658045723104688,0.0061778107970815194
5831,0.26582331733504705,0.0061777914343737325
5832,0.2658420650036786,0.00617777208817077
5833,0.2658608153169229,0.00617775275847174
5834,0.26587956827533954,0.0061777334452758886
5835,0.2658983238794885,0.00617771414858238
5836,0.2659170821299294,0.006177694868390351
5837,0.2659358430272227,0.006177675604699011
5838,0.2659546065719283,0.006177656357507563
5839,0.2659733727646066,0.006177637126815138
5840,0.2659921416058187,0.006177617912620932
5841,0.26601091309612496,0.006177598714924121
5842,0.2660296872360863,0.006177579533723953
5843,0.2660484640262638,0.0061775603690194855
5844,0.2660672434672187,0.006177541220810004
5845,0.26608602555951233,0.006177522089094622
5846,0.2661048103037062,0.006177502973872591
5847,0.26612359770036204,0.006177483875143
5848,0.26614238775004156,0.006177464792905122
5849,0.26616118045330694,0.006177445727158117
5850,0.2661799758107203,0.006177426677901189
5851,0.26619877382284385,0.006177407645133444
5852,0.26621757449024014,0.006177388628854087
5853,0.2662363778134718,0.0061773696290624135
5854,0.26625518379310165,0.006177350645757455
5855,0.2662739924296923,0.0061773316789385194
5856,0.2662928037238075,0.006177312728604744
5857,0.2663116176760102,0.006177293794755314
5858,0.2663304342868639,0.006177274877389451
5859,0.2663492535569321,0.006177255976506277
5860,0.26636807548677865,0.006177237092104998
5861,0.26638690007696736,0.006177218224184891
5862,0.26640572732806234,0.006177199372745006
5863,0.2664245572406278,0.006177180537784665
5864,0.2664433898152282,0.006177161719303017
5865,0.266462225052428,0.006177142917299185
5866,0.26648106295279195,0.006177124131772429
5867,0.2664999035168849,0.006177105362721913
5868,0.2665187467452715,0.006177086610146855
5869,0.26653759263851773,0.0061770678740464555
5870,0.2665564411971886,0.006177049154419851
5871,0.2665752924218494,0.006177030451266303
5872,0.26659414631306605,0.006177011764584956
5873,0.2666130028714042,0.006176993094375012
5874,0.26663186209743,0.006176974440635712
5875,0.26665072399170947,0.0061769558033661996
5876,0.26666958855480893,0.006176937182565665
5877,0.2666884557872949,0.006176918578233362
5878,0.266707325689734,0.006176899990368441
5879,0.266726198262693,0.006176881418970104
5880,0.26674507350673876,0.006176862864037556
5881,0.2667639514224386,0.006176844325569997
5882,0.2667828320103596,0.006176825803566649
5883,0.26680171527106894,0.0061768072980266635
5884,0.26682060120513484,0.00617678880894929
